review_id,review_text,true_sentiment,predicted_sentiment,confidence,aspects,num_aspects,battery_sentiment,battery_confidence,performance_sentiment,performance_confidence,design_sentiment,design_confidence,audio_sentiment,audio_confidence,durability_sentiment,durability_confidence,camera_sentiment,camera_confidence,screen_sentiment,screen_confidence,price_sentiment,price_confidence,signal_sentiment,signal_confidence,storage_sentiment,storage_confidence
5426,"brand new phone, charger everything",Positive,Positive,0.9981346130371094,['battery'],1,Positive,0.9981346130371094,,,,,,,,,,,,,,,,,,
5427,it was in very good condition for its age.,Neutral,Positive,0.99418044090271,[],0,,,,,,,,,,,,,,,,,,,,
5428,"bar-none, the best phablet to date. i owned the note 3 and 4. while i was initially upset over the move to unibody, i now find myself sold and convinced i do not need either. if you need a workhorse p",Positive,Positive,0.998823344707489,"['battery', 'screen', 'camera', 'performance', 'design', 'price', 'audio', 'durability', 'signal']",9,Positive,0.9975420236587524,Positive,0.9954067468643188,Positive,0.9975420236587524,Positive,0.9982201457023621,Positive,0.9975420236587524,Positive,0.9975420236587524,Negative,0.9980180263519287,Positive,0.48691004514694214,Positive,0.9941588640213013,,
5429,pretty great so far! super fast and i absolutely love the display. cannot get much better than this. although this is only a few hours after opening so i may update later if there are any problems.,Positive,Positive,0.9983628392219543,"['battery', 'screen', 'performance', 'design']",4,Neutral,0.4861855208873749,Positive,0.9984959363937378,Positive,0.9977492690086365,,,,,,,Positive,0.9984959363937378,,,,,,
5430,looks like new just a small stratch,Positive,Positive,0.9735451340675354,"['screen', 'design']",2,,,,,Positive,0.9735451340675354,,,,,,,Positive,0.9735451340675354,,,,,,
5431,good engineering. phone feels very well built and looks great. i would meanwhile prefer bottom located speakers rather than back located.,Positive,Positive,0.966808557510376,['design'],1,,,,,Positive,0.9982050657272339,,,,,,,,,,,,,,
5432,i love this phone .,Positive,Positive,0.9956579208374023,[],0,,,,,,,,,,,,,,,,,,,,
5433,"the phone works great, however, they microphone does not work at all. so if you are ok with using headphones with a microphone to do anything that requires recording sound or calls, then this is fine,",Neutral,Neutral,0.8719701170921326,"['camera', 'performance', 'price', 'audio', 'signal']",5,,,Neutral,0.7291793823242188,,,Neutral,0.7111898064613342,,,Neutral,0.7111898064613342,,,Neutral,0.7111898064613342,Neutral,0.7111898064613342,,
5434,good phone. pleny of power. does a lot. my model comes from europe but does ok. it is unlocked and so far has worked on all gsm systems i have tried it on,Positive,Positive,0.9951766729354858,['battery'],1,Positive,0.9961293935775757,,,,,,,,,,,,,,,,,,
5435,just got this phone today and it came earlier than the expected shipping date. phone is in perfect condition. and i am using it as i type. i was in desperate need of a new phone. this was definitely a,Positive,Positive,0.9989665746688843,['price'],1,,,,,,,,,,,,,,,Positive,0.9977583885192871,,,,
5436,"this phone is flawless, no it really is, until you realize how terrible the battery is. my phone does not last much longer than 45 minutes with constant use, and that is assuming that it will not turn",Negative,Neutral,0.5008738040924072,"['battery', 'durability']",2,Negative,0.5943300724029541,,,,,,,Neutral,0.7616702914237976,,,,,,,,,,
5437,"the phone worked well, after few days started turning off without any command. now i cant turn it on !!! contacted amazon they recommended contact seller, seller did not make any action !!! very disap",Negative,Negative,0.9962834715843201,"['battery', 'camera', 'price', 'durability']",4,Neutral,0.6242222189903259,,,,,,,Negative,0.9970728158950806,Negative,0.9970728158950806,,,Negative,0.9970728158950806,,,,
5438,"super laggy when you play basic games. camera is slow, battery life is horrible. would have been a great phone in 2015, but not 2017.",Negative,Negative,0.9842308163642883,"['battery', 'camera', 'performance']",3,Negative,0.9901873469352722,Negative,0.9680706262588501,,,,,,,Negative,0.9901873469352722,,,,,,,,
5439,work perfect almost like new thanks.,Positive,Positive,0.9987586736679077,['performance'],1,,,Positive,0.9987363219261169,,,,,,,,,,,,,,,,
5440,bought for usage in jamaica. works wonderfully.,Positive,Positive,0.9983546137809753,"['battery', 'performance']",2,Positive,0.9755303859710693,Positive,0.9976962208747864,,,,,,,,,,,,,,,,
5441,"all right, phone is new, i recommend them, thanks",Positive,Positive,0.9987367987632751,[],0,,,,,,,,,,,,,,,,,,,,
5442,"i need help with my cellphone please i can not log in to my account google asks me for an account of the owner of the cell, it is possible that the previous owner of the cell phone can delete his goog",Negative,Negative,0.883001446723938,[],0,,,,,,,,,,,,,,,,,,,,
5443,very good.l bought for my son and he like it.,Positive,Positive,0.998405396938324,[],0,,,,,,,,,,,,,,,,,,,,
5444,i do not like the swiftkey keyboard and i definitely do not like the way your contacts are sorted,Negative,Neutral,0.4648122489452362,[],0,,,,,,,,,,,,,,,,,,,,
5445,this is the best phone that i have ever owned. i have hearing problems and i can hear this one great and i love that i can have picture i.d. on my contacts. i use the phone only for calls and text as ,Positive,Positive,0.9983878135681152,"['camera', 'audio', 'signal']",3,,,,,,,Positive,0.9883507490158081,,,Positive,0.9883507490158081,,,,,Positive,0.38884761929512024,,
5446,"love the phone. everything on it works as expected. the quality, fit and finish are amazing. no one believes this is low priced phone. appears and works like phones 4 times as much. went with the 32gb",Positive,Positive,0.9988781809806824,"['camera', 'performance', 'design', 'price', 'audio', 'durability', 'signal', 'storage']",8,,,Positive,0.9987163543701172,Positive,0.9980629086494446,Negative,0.6243630647659302,Positive,0.9980629086494446,Positive,0.9980629086494446,,,Negative,0.9921938180923462,Negative,0.5724483132362366,Positive,0.966880738735199
5447,i absolutely love this phone! great camera excellent fingerprint sensor. excellent battery life. i can go all day watching videos. i have always loved samsung but this is the best i have had so far.,Positive,Positive,0.998862624168396,"['battery', 'camera']",2,Positive,0.998175859451294,,,,,,,,,Positive,0.997016429901123,,,,,,,,
5448,"just set up this device for my mom. since my mom is a light user, this was perfect for her. has necessary specs with little bits of trade off which is fair for the price tag. it did heat up a little w",Positive,Positive,0.9953891038894653,"['performance', 'design', 'price']",3,,,Positive,0.9871531128883362,Positive,0.996549129486084,,,,,,,,,Positive,0.9551709294319153,,,,
5449,i would advise anyone not to buy any electronic stuff from amazon i bought a sony xperia xa1 from amazon and one week after the touch on the phone spoil now i cannot get my money back because i do not,Negative,Negative,0.9923902153968811,"['screen', 'price']",2,,,,,,,,,,,,,Negative,0.9923902153968811,Negative,0.9923902153968811,,,,
5450,i hate leaving bad reviews but i have to. i always think that when i buy a product mine wont be one of the ones that turns out to be defective but i got played. the phone worked like a dream for about,Negative,Positive,0.7781772017478943,"['battery', 'screen', 'performance', 'audio']",4,Negative,0.9825848340988159,Negative,0.9335505366325378,,,Negative,0.9863184690475464,,,,,Negative,0.9837643504142761,,,,,,
5451,came with a broken stylus... screen is overly sensitive and there is nothing i can do in the operating system. i contacted the seller... to no avail.,Negative,Negative,0.9944993257522583,"['screen', 'durability']",2,,,,,,,,,Negative,0.9874895215034485,,,Negative,0.9508258700370789,,,,,,
5452,"this phone seemed great at first but it quickly became apparent how lackluster it actually is. 3 months in and the battery barely makes it through 12 hours of minimal use, apps do not open correctly a",Negative,Negative,0.9966832995414734,"['battery', 'camera', 'performance', 'price']",4,Negative,0.993188738822937,Negative,0.9931777715682983,,,,,,,Negative,0.8489124178886414,,,Negative,0.9961394667625427,,,,
5453,i bought this phone from my mom. she is had nothing but issues with it from the start. i will have to order her something different it is so bad. very disappointed. she has a hard time hearing for und,Negative,Negative,0.9928624033927917,['audio'],1,,,,,,,Negative,0.7836660146713257,,,,,,,,,,,,
5454,great phone. i cannot understand the few low reviews - not sure they are real. sad. there is absolutely no bloatware on this phone. it is an unlocked...$200 dollar phone. every app nearly every app is,Positive,Positive,0.995203971862793,"['screen', 'camera', 'performance', 'design', 'price', 'durability', 'signal']",7,,,Positive,0.5704474449157715,Positive,0.9977530837059021,,,Positive,0.9956249594688416,Neutral,0.7237236499786377,Positive,0.8333688378334045,Negative,0.9809514284133911,Negative,0.9782247543334961,,
5455,the product arrived on time and in great condition. it was almost like it was brand new. software works fine and i am loving the battery life. the new updates are definitely worth the purchase. glad i,Positive,Positive,0.9987088441848755,"['battery', 'performance', 'price']",3,Positive,0.9973141551017761,Positive,0.9973141551017761,,,,,,,,,,,Positive,0.998151957988739,,,,
5456,everything is fine,Positive,Positive,0.9901126027107239,[],0,,,,,,,,,,,,,,,,,,,,
5457,so far so good from march 2019,Positive,Positive,0.9939921498298645,[],0,,,,,,,,,,,,,,,,,,,,
5458,all i expected and more.,Positive,Positive,0.997951090335846,[],0,,,,,,,,,,,,,,,,,,,,
5459,"i am very happy with this phone, what a deal for the biggest screened phone i have ever had and it is a samsung so the picture is vivid even in the broad daylight sun, no problem. i have dropped this ",Positive,Positive,0.9986608028411865,"['screen', 'camera', 'price', 'durability']",4,,,,,,,,,Positive,0.8986338973045349,Positive,0.9987395405769348,Positive,0.9990034699440002,Positive,0.9990034699440002,,,,
5460,it is not that bad of a phone but not worth it. perhaps at a cheaper price point. the quality of calls are okay but terrible when you use headphones. also with 1 gb ram makes this phone super slow. i ,Neutral,Neutral,0.8604629635810852,"['camera', 'performance', 'price', 'durability', 'signal', 'storage']",6,,,Negative,0.7735328674316406,,,,,Negative,0.7879577875137329,Negative,0.7879577875137329,,,Negative,0.7947078347206116,Negative,0.9007465243339539,Negative,0.9531869888305664
5461,"this product is falsely advertised as an unlocked phone. it is not unlocked, and is locked to at&t, as i inserted another carriers sim and it asked for an unlock code. also verified through imei info.",Negative,Negative,0.9948441982269287,['screen'],1,,,,,,,,,,,,,Positive,0.9706650972366333,,,,,,
5462,"i have had a zte axon 7, pixel xl, and an lg v30 but i like this one the most. this is a phone that costs $350 feels nicer than an iphone in hand, has an hdr10 screen, and will get software updates fo",Positive,Positive,0.9940738081932068,"['screen', 'camera', 'performance', 'design', 'price', 'storage']",6,,,Negative,0.8776445984840393,Positive,0.9703619480133057,,,,,Negative,0.8983159065246582,Negative,0.9964390397071838,Neutral,0.5627032518386841,,,Positive,0.9810376763343811
5463,my daughter picked out and payed for this phone herself. it does not appear to be compatible with any service. i am completely devastated that amazon would sell something that cannot be used. i have o,Negative,Negative,0.9848653078079224,['signal'],1,,,,,,,,,,,,,,,,,Negative,0.9687938690185547,,
5464,i went back in time with a flip phone but it has what i need.... the battery in this phone is amazing....just what i needed,Positive,Positive,0.9961841702461243,['battery'],1,Positive,0.9967955946922302,,,,,,,,,,,,,,,,,,
5465,amazing my first time having an iphone and i love it! phone came with no problem at all! i love it,Positive,Positive,0.9989908337593079,[],0,,,,,,,,,,,,,,,,,,,,
5466,grate phone love it,Positive,Positive,0.9968695044517517,[],0,,,,,,,,,,,,,,,,,,,,
5467,"battery condition was at 89%, very minor scratches, and seems to be working like normal. very pleased with this purchase!",Positive,Positive,0.9985093474388123,['battery'],1,Positive,0.9954207539558411,,,,,,,,,,,,,,,,,,
5468,brand new no scratch or anything i got lucky,Positive,Positive,0.9987444877624512,['durability'],1,,,,,,,,,Positive,0.9987444877624512,,,,,,,,,,
5469,for my first iphone purchase i am very satisfied,Positive,Positive,0.996990442276001,[],0,,,,,,,,,,,,,,,,,,,,
5470,"overall, i like this phone very much. first, the good: as soon as i turned it on for the first time, it was ready to update to android 8.0 (oreo) and it did so flawlessly. this is a big deal for me, a",Positive,Positive,0.9982365369796753,"['screen', 'camera', 'performance', 'design', 'price', 'durability', 'storage']",7,,,Negative,0.9900632500648499,Negative,0.9281988143920898,,,Positive,0.9528248310089111,Negative,0.8743336796760559,Negative,0.9911394715309143,Negative,0.6228709816932678,,,Positive,0.9906725287437439
5471,"this is a good phone. the only thing i do not like about it is the camera, pictures come out grainy.",Positive,Positive,0.9113172888755798,['camera'],1,,,,,,,,,,,Neutral,0.6038367748260498,,,,,,,,
